id,year,active_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
266535,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,"""Daily Trust,2018-09-25,Troops kill 7 insurgents, rescue 73 captives"";""Vox Peccavi,2018-10-01,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 29 September 2018""",Daily Trust;Vox Peccavi,2018-09-25;2018-10-01,"Troops kill 7 insurgents, rescue 73 captives;NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 29 September 2018","Army spokesman, Brig.-Gen. Texas Chukwu",2,Pulka town,Borno state,Gwoza lga,11.226071,13.783778,POINT (13.783778 11.226071),145828,Nigeria,475,Africa,1,1,9/23/2018,9/23/2018,0,6,0,0,6,6,6
266536,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,"""Daily Trust,2018-09-25,Troops kill 7 insurgents, rescue 73 captives"";""Vox Peccavi,2018-10-01,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 29 September 2018""",Daily Trust;Vox Peccavi,2018-09-25;2018-10-01,"Troops kill 7 insurgents, rescue 73 captives;NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 29 September 2018","Army spokesman, Brig.-Gen. Texas Chukwu; Vox Peccavi",2,Pulka town,Borno state,Gwoza lga,11.226071,13.783778,POINT (13.783778 11.226071),145828,Nigeria,475,Africa,1,2,9/23/2018,9/24/2018,0,1,0,0,1,1,1
266566,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Vox Peccavi,2018-10-01,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 29 September 2018""",Vox Peccavi,10/1/2018,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 29 September 2018,Vox Peccavi,3,Mayo-Sava department,Far North region,Mayo-Sava department,11.10682,14.2056,POINT (14.205600 11.106820),145829,Cameroon,471,Africa,1,1,9/24/2018,9/24/2018,0,0,6,0,6,6,6
265802,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,1,"""BBC Monitoring Newsfile,2018-09-27,IS claims killing seven soldiers in northeastern Nigeria""",BBC Monitoring Newsfile,9/27/2018,IS claims killing seven soldiers in northeastern Nigeria,IS,1,Abadam village,Borno state,Abadam lga,13.6169,13.26438,POINT (13.264380 13.616900),149427,Nigeria,475,Africa,1,1,9/25/2018,9/25/2018,0,0,0,0,0,0,3
265801,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,1,"""BBC Monitoring Newsfile,2018-09-27,IS claims killing seven soldiers in northeastern Nigeria""",BBC Monitoring Newsfile,9/27/2018,IS claims killing seven soldiers in northeastern Nigeria,IS,1,Abadam village,Borno state,Abadam lga,13.6169,13.26438,POINT (13.264380 13.616900),149427,Nigeria,475,Africa,1,1,9/26/2018,9/26/2018,0,0,0,0,0,0,7
265806,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,4,"""BBC Monitoring Africa,2018-09-30,IS claims attack on troops in north-eastern Nigeria"";""News 24,2018-09-27,Nigerian troops fight off Boko Haram attack"";""Crisis Watch,2018-09-30,Nigeria  SEPTEMBER 2018"";""Vox Peccavi,2018-10-01,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 29 September 2018""",BBC Monitoring Africa;News 24;Crisis Watch;Vox Peccavi,2018-09-30;2018-09-27;2018-09-30;2018-10-01,IS claims attack on troops in north-eastern Nigeria;Nigerian troops fight off Boko Haram attack;Nigeria  SEPTEMBER 2018;NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 29 September 2018,IS;  the army and security sources; Crisis Watch; Vox Peccavi,1,Gashagar village,Borno state,Mobbar lga,13.36901,12.78577,POINT (12.785770 13.369010),148706,Nigeria,475,Africa,1,2,9/26/2018,9/27/2018,0,4,0,0,4,4,4
266568,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Vox Peccavi,2018-10-01,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 29 September 2018""",Vox Peccavi,10/1/2018,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 29 September 2018,Vox Peccavi,1,Tala Malabrahim village,Far North region,Mayo-Sava department,11.07688,13.99187,POINT (13.991870 11.076880),145828,Cameroon,471,Africa,1,1,9/27/2018,9/27/2018,0,0,4,0,4,4,4
266548,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,1,"""Vox Peccavi,2018-10-01,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 29 September 2018""",Vox Peccavi,10/1/2018,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 29 September 2018,Vox Peccavi,1,Jabullam village,Borno state,Abadam lga,13.5145,13.0801,POINT (13.080100 13.514500),149427,Nigeria,475,Africa,1,1,9/28/2018,9/28/2018,0,2,0,0,2,2,2
265803,2018,1,1,13640,Chad: Islamic State,14667,Government of Chad - IS,87,483,Government of Chad,234,,IS,2,"""Agence France Presse,2018-09-29,Chad troops kill 17 jihadists after 6 die in Lake Chad attacks"";""Crisis Watch,2018-09-30,Chad  SEPTEMBER 2018""",Agence France Presse;Crisis Watch,2018-09-29;2018-09-30,Chad troops kill 17 jihadists after 6 die in Lake Chad attacks;Chad  SEPTEMBER 2018,security and army sources; Crisis Watch,1,Moussarom village,Lac region,Mamdi department,13.268024,14.530844,POINT (14.530844 13.268024),148710,Chad,483,Africa,1,2,9/28/2018,9/29/2018,1,0,2,0,3,3,3
265804,2018,1,1,13640,Chad: Islamic State,14667,Government of Chad - IS,87,483,Government of Chad,234,,IS,2,"""Agence France Presse,2018-09-29,Chad troops kill 17 jihadists after 6 die in Lake Chad attacks"";""Crisis Watch,2018-09-30,Chad  SEPTEMBER 2018""",Agence France Presse;Crisis Watch,2018-09-29;2018-09-30,Chad troops kill 17 jihadists after 6 die in Lake Chad attacks;Chad  SEPTEMBER 2018,security and army sources; Crisis Watch,4,Lac region,Lac region,,13.5,14.5,POINT (14.500000 13.500000),149430,Chad,483,Africa,1,2,9/28/2018,9/29/2018,0,17,0,0,17,17,17
265805,2018,1,1,13640,Chad: Islamic State,14667,Government of Chad - IS,87,483,Government of Chad,234,,IS,2,"""Agence France Presse,2018-09-29,Chad troops kill 17 jihadists after 6 die in Lake Chad attacks"";""Crisis Watch,2018-09-30,Chad  SEPTEMBER 2018""",Agence France Presse;Crisis Watch,2018-09-29;2018-09-30,Chad troops kill 17 jihadists after 6 die in Lake Chad attacks;Chad  SEPTEMBER 2018,security and army sources; Crisis Watch,1,Ngueleya Souya village,Lac region,Wayi department,13.471692,14.982064,POINT (14.982064 13.471692),148710,Chad,483,Africa,1,2,9/28/2018,9/29/2018,1,0,1,0,2,2,3
266588,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Vox Peccavi,2018-10-08,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 06 October 2018""",Vox Peccavi,10/8/2018,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 06 October 2018,Vox Peccavi,3,Mayo-Sava department,Far North region,Mayo-Sava department,11.10682,14.2056,POINT (14.205600 11.106820),145829,Cameroon,471,Africa,1,1,9/30/2018,9/30/2018,0,0,2,0,2,2,2
268953,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,10,"""Vanguard,2018-10-10,Nigerian troops kill 76 Boko Haram terrorists, Chad kills 48"";""Agence France Presse,2018-10-10,Boko Haram attack leaves 7 soldiers dead: Nigerian army"";""Vanguard,2018-10-11,7 soldiers, 76 Boko Haram terrorist die in Borno battle"";""Twitter Nigerian Army,2018-10-08,Nigerian Army Twitter @HQNigerianArmy"";""Twitter Nigerian Army,2018-10-10,Nigerian Army Twitter @HQNigerianArmy"";""Twitter Nigerian Army,2018-10-10,Nigerian Army Twitter @HQNigerianArmy"";""Vox Peccavi,2018-10-16,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 13 October 2018"";""AllAfrica,2018-11-21,Boko Haram Kills Nigerian Army Commander, Dozens of Soldiers in Fresh Attack

AU 	
Samuel Ogundipe"";""AllAfrica,2018-11-26,Slain Nigerian Army Commander Hailed for Selflessness in Boko Haram War

AU 	
Samuel Ogundipe"";""Africa Research Bulletin,2018-11-14,Volume 55 Number 10October 1st–31st 2018""",Vanguard;Agence France Presse;Vanguard;Twitter Nigerian Army;Twitter Nigerian Army;Twitter Nigerian Army;Vox Peccavi;AllAfrica;AllAfrica;Africa Research Bulletin,2018-10-10;2018-10-10;2018-10-11;2018-10-08;2018-10-10;2018-10-10;2018-10-16;2018-11-21;2018-11-26;2018-11-14,"Nigerian troops kill 76 Boko Haram terrorists, Chad kills 48;Boko Haram attack leaves 7 soldiers dead: Nigerian army;7 soldiers, 76 Boko Haram terrorist die in Borno battle;Nigerian Army Twitter @HQNigerianArmy;Nigerian Army Twitter @HQNigerianArmy;Nigerian Army Twitter @HQNigerianArmy;NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 13 October 2018;Boko Haram Kills Nigerian Army Commander, Dozens of Soldiers in Fresh Attack

AU 	
Samuel Ogundipe;Slain Nigerian Army Commander Hailed for Selflessness in Boko Haram War

AU 	
Samuel Ogundipe;Volume 55 Number 10October 1st–31st 2018",Nigerian Army Twitter posts; a military officer; Crisis Watch,1,Metele village,Borno state,Abadam lga,13.357646,13.426181,POINT (13.426181 13.357646),148707,Nigeria,475,Africa,1,1,10/8/2018,10/8/2018,7,3,0,0,10,10,18
268964,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,"""Agence France Presse,2018-10-14,Two Nigerian soldiers killed in mine blasts: sources"";""Vox Peccavi,2018-10-16,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 13 October 2018""",Agence France Presse;Vox Peccavi,2018-10-14;2018-10-16,Two Nigerian soldiers killed in mine blasts: sources;NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 13 October 2018,a military officer; Nigeria Watch,2,Kumshe town,Borno state,Bama lga,11.3548,14.21296,POINT (14.212960 11.354800),145829,Nigeria,475,Africa,1,1,10/13/2018,10/13/2018,2,0,0,0,2,2,2
269052,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,5,"""Agence France Presse,2018-10-21,Boko Haram raid in Nigeria leaves 2 dead: witnesses"";""AllAfrica,2018-10-22,Insurgents Kill One, Displace 1,300 in Borno Fresh Attacks

AU 	
Ibrahim Sawab"";""AllAfrica,2018-10-22,Boko Haram Attacks Two Borno Communities, Kills Many, Burns Houses
CR 	Premium Times"";""Crisis Watch,2018-10-31,Nigeria  OCTOBER 2018"";""Africa Research Bulletin,2018-11-14,Volume 55 Number 10October 1st–31st 2018""",Agence France Presse;AllAfrica;AllAfrica;Crisis Watch;Africa Research Bulletin,2018-10-21;2018-10-22;2018-10-22;2018-10-31;2018-11-14,"Boko Haram raid in Nigeria leaves 2 dead: witnesses;Insurgents Kill One, Displace 1,300 in Borno Fresh Attacks

AU 	
Ibrahim Sawab;Boko Haram Attacks Two Borno Communities, Kills Many, Burns Houses
CR 	Premium Times;Nigeria  OCTOBER 2018;Volume 55 Number 10October 1st–31st 2018",civilian militia leader; resident; NEMA; Vox Pccavi; Africa Research Bulletin,2,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.160274 11.846440),146547,Nigeria,475,Africa,1,1,10/20/2018,10/20/2018,0,0,1,0,1,1,2
269114,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,4,"""Agence France Presse,2018-10-23,Boko Haram jihadists kill two in NE Nigeria attack"";""Vox Peccavi,2018-10-29,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 27 October 2018"";""Crisis Watch,2018-10-31,Nigeria  OCTOBER 2018"";""Africa Research Bulletin,2018-11-14,Volume 55 Number 10October 1st–31st 2018""",Agence France Presse;Vox Peccavi;Crisis Watch;Africa Research Bulletin,2018-10-23;2018-10-29;2018-10-31;2018-11-14,Boko Haram jihadists kill two in NE Nigeria attack;NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 27 October 2018;Nigeria  OCTOBER 2018;Volume 55 Number 10October 1st–31st 2018,residents and a militia official; Crisis Watch; Africa research bulletin,1,Mifa village,Borno state,Chibok LGA,10.887667,12.903858,POINT (12.903858 10.887667),145106,Nigeria,475,Africa,1,1,10/22/2018,10/22/2018,0,0,2,0,2,2,2
269458,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,4,"""Crisis Watch,2018-10-31,Nigeria  OCTOBER 2018"";""Nigeria Watch,2018-10-23,IBD015122"";""MSN,2018-10-25,NAF fighter jets destroy Boko Haram ammunition, fuel dumps in Borno"";""Vox Peccavi,2018-10-29,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 27 October 2018""",Crisis Watch;Nigeria Watch;MSN;Vox Peccavi,2018-10-31;2018-10-23;2018-10-25;2018-10-29,"Nigeria  OCTOBER 2018;IBD015122;NAF fighter jets destroy Boko Haram ammunition, fuel dumps in Borno;NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 27 October 2018",Crisis Watch; Nigeria Watch; Vox Peccavi,3,Abadam lga,Borno state,Abadam lga,13.43162,13.31319,POINT (13.313190 13.431620),148707,Nigeria,475,Africa,1,1,10/23/2018,10/23/2018,0,3,0,0,2,3,3
269519,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,1,"""Vox Peccavi,2018-10-29,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 27 October 2018""",Vox Peccavi,10/29/2018,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 27 October 2018,Vox Peccavi,1,Logomani town,Borno state,Ngala lga,12.19763,14.0223,POINT (14.022300 12.197630),147269,Nigeria,475,Africa,1,1,10/24/2018,10/24/2018,0,4,0,0,4,4,4
269208,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,6,"""Agence France Presse,2018-10-28,Boko Haram jihadists attack military base in NE Nigeria"";""BBC Monitoring Africa,2018-10-29,IS claims attack army base in northeastern Nigeria"";""Crisis Watch,2018-10-31,Nigeria  OCTOBER 2018"";""Nigeria Watch,2018-10-27,IBD015140"";""Nigeria Air Force HQ Facebook,2018-10-28,Nigerian Air Force HQ PRESS RELEASE "";""Vox Peccavi,2018-10-29,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 27 October 2018""",Agence France Presse;BBC Monitoring Africa;Crisis Watch;Nigeria Watch;Nigeria Air Force HQ Facebook;Vox Peccavi,2018-10-28;2018-10-29;2018-10-31;2018-10-27;2018-10-28;2018-10-29,Boko Haram jihadists attack military base in NE Nigeria;IS claims attack army base in northeastern Nigeria;Nigeria  OCTOBER 2018;IBD015140;Nigerian Air Force HQ PRESS RELEASE ;NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 27 October 2018,Nigerian air force spokesman Ibikunle Daramola; IS; Crisis Watch; Nigeria Watch,1,Gashagar village,Borno state,Mobbar lga,13.36901,12.78577,POINT (12.785770 13.369010),148706,Nigeria,475,Africa,1,2,10/27/2018,10/28/2018,1,1,0,0,2,2,11
269392,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,12,"""Agence France Presse,2018-11-01,Boko Haram attacks kill 12 in Nigeria"";""Reuters News,2018-11-01,Suspected Boko Haram militants kill 15 in northeast Nigeria: residents"";""AllAfrica,2018-11-01,Boko Haram Attack Borno, Set Imam, Family Members, Others Ablaze

AU 	
Anthony Ogbonna"";""Vanguard,2018-11-01,Boko Haram insurgents kill 13 in Borno"";""AllAfrica,2018-11-02,Again, Boko Haram Kills 15 in Borno IDP Camp, Communities

AU 	
Michael Olugbode"";""AllAfrica,2018-11-02,Again, Boko Haram Kills 15 in Borno IDP Camp, Communities

AU 	
Michael Olugbode"";""AllAfrica,2018-11-02,Eight Confirmed Killed As Boko Haram Attacks Borno IDP Camp

AU 	
Abdulkareem Haruna"";""AllAfrica,2018-11-02,Eight Killed, Women Kidnapped, Houses Burnt in Boko Haram Attack On IDP Camp - UN

AU 	
Abdulkareem Haruna"";""Nigeria Watch,2018-10-31,IBD015157"";""Vox Peccavi,2018-11-12,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 03 November 2018"";""AllAfrica,2018-11-05,UN Urges Govt to Bolster Protection in Borno State IDP Camps

AU 	
Lisa Schlein"";""African Research Bulletin,2018-12-09,Volume 55 Number 11 November 1st–30th 2018""",Agence France Presse;Reuters News;AllAfrica;Vanguard;AllAfrica;AllAfrica;AllAfrica;AllAfrica;Nigeria Watch;Vox Peccavi;AllAfrica;African Research Bulletin,2018-11-01;2018-11-01;2018-11-01;2018-11-01;2018-11-02;2018-11-02;2018-11-02;2018-11-02;2018-10-31;2018-11-12;2018-11-05;2018-12-09,"Boko Haram attacks kill 12 in Nigeria;Suspected Boko Haram militants kill 15 in northeast Nigeria: residents;Boko Haram Attack Borno, Set Imam, Family Members, Others Ablaze

AU 	
Anthony Ogbonna;Boko Haram insurgents kill 13 in Borno;Again, Boko Haram Kills 15 in Borno IDP Camp, Communities

AU 	
Michael Olugbode;Again, Boko Haram Kills 15 in Borno IDP Camp, Communities

AU 	
Michael Olugbode;Eight Confirmed Killed As Boko Haram Attacks Borno IDP Camp

AU 	
Abdulkareem Haruna;Eight Killed, Women Kidnapped, Houses Burnt in Boko Haram Attack On IDP Camp - UN

AU 	
Abdulkareem Haruna;IBD015157;NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 03 November 2018;UN Urges Govt to Bolster Protection in Borno State IDP Camps

AU 	
Lisa Schlein;Volume 55 Number 11 November 1st–30th 2018",militia leader Babakura Kolo; residents;,2,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.160274 11.846440),146547,Nigeria,475,Africa,1,1,10/31/2018,10/31/2018,0,0,9,0,9,9,9
277466,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,12,"""Agence France Presse,2018-11-01,Boko Haram attacks kill 12 in Nigeria"";""Reuters News,2018-11-01,Suspected Boko Haram militants kill 15 in northeast Nigeria: residents"";""AllAfrica,2018-11-01,Boko Haram Attack Borno, Set Imam, Family Members, Others Ablaze

AU 	
Anthony Ogbonna"";""Vanguard,2018-11-01,Boko Haram insurgents kill 13 in Borno"";""AllAfrica,2018-11-02,Again, Boko Haram Kills 15 in Borno IDP Camp, Communities

AU 	
Michael Olugbode"";""AllAfrica,2018-11-02,Again, Boko Haram Kills 15 in Borno IDP Camp, Communities

AU 	
Michael Olugbode"";""AllAfrica,2018-11-02,Eight Confirmed Killed As Boko Haram Attacks Borno IDP Camp

AU 	
Abdulkareem Haruna"";""AllAfrica,2018-11-02,Eight Killed, Women Kidnapped, Houses Burnt in Boko Haram Attack On IDP Camp - UN

AU 	
Abdulkareem Haruna"";""Nigeria Watch,2018-10-31,IBD015157"";""Vox Peccavi,2018-11-12,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 03 November 2018"";""AllAfrica,2018-11-05,UN Urges Govt to Bolster Protection in Borno State IDP Camps

AU 	
Lisa Schlein"";""African Research Bulletin,2018-12-09,Volume 55 Number 11 November 1st–30th 2018""",Agence France Presse;Reuters News;AllAfrica;Vanguard;AllAfrica;AllAfrica;AllAfrica;AllAfrica;Nigeria Watch;Vox Peccavi;AllAfrica;African Research Bulletin,2018-11-01;2018-11-01;2018-11-01;2018-11-01;2018-11-02;2018-11-02;2018-11-02;2018-11-02;2018-10-31;2018-11-12;2018-11-05;2018-12-09,"Boko Haram attacks kill 12 in Nigeria;Suspected Boko Haram militants kill 15 in northeast Nigeria: residents;Boko Haram Attack Borno, Set Imam, Family Members, Others Ablaze

AU 	
Anthony Ogbonna;Boko Haram insurgents kill 13 in Borno;Again, Boko Haram Kills 15 in Borno IDP Camp, Communities

AU 	
Michael Olugbode;Again, Boko Haram Kills 15 in Borno IDP Camp, Communities

AU 	
Michael Olugbode;Eight Confirmed Killed As Boko Haram Attacks Borno IDP Camp

AU 	
Abdulkareem Haruna;Eight Killed, Women Kidnapped, Houses Burnt in Boko Haram Attack On IDP Camp - UN

AU 	
Abdulkareem Haruna;IBD015157;NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 03 November 2018;UN Urges Govt to Bolster Protection in Borno State IDP Camps

AU 	
Lisa Schlein;Volume 55 Number 11 November 1st–30th 2018",militia leader Babakura Kolo; residents;,2,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.160274 11.846440),146547,Nigeria,475,Africa,1,1,10/31/2018,10/31/2018,0,0,5,0,5,5,5
277467,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,12,"""Agence France Presse,2018-11-01,Boko Haram attacks kill 12 in Nigeria"";""Reuters News,2018-11-01,Suspected Boko Haram militants kill 15 in northeast Nigeria: residents"";""AllAfrica,2018-11-01,Boko Haram Attack Borno, Set Imam, Family Members, Others Ablaze

AU 	
Anthony Ogbonna"";""Vanguard,2018-11-01,Boko Haram insurgents kill 13 in Borno"";""AllAfrica,2018-11-02,Again, Boko Haram Kills 15 in Borno IDP Camp, Communities

AU 	
Michael Olugbode"";""AllAfrica,2018-11-02,Again, Boko Haram Kills 15 in Borno IDP Camp, Communities

AU 	
Michael Olugbode"";""AllAfrica,2018-11-02,Eight Confirmed Killed As Boko Haram Attacks Borno IDP Camp

AU 	
Abdulkareem Haruna"";""AllAfrica,2018-11-02,Eight Killed, Women Kidnapped, Houses Burnt in Boko Haram Attack On IDP Camp - UN

AU 	
Abdulkareem Haruna"";""Nigeria Watch,2018-10-31,IBD015157"";""Vox Peccavi,2018-11-12,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 03 November 2018"";""AllAfrica,2018-11-05,UN Urges Govt to Bolster Protection in Borno State IDP Camps

AU 	
Lisa Schlein"";""African Research Bulletin,2018-12-09,Volume 55 Number 11 November 1st–30th 2018""",Agence France Presse;Reuters News;AllAfrica;Vanguard;AllAfrica;AllAfrica;AllAfrica;AllAfrica;Nigeria Watch;Vox Peccavi;AllAfrica;African Research Bulletin,2018-11-01;2018-11-01;2018-11-01;2018-11-01;2018-11-02;2018-11-02;2018-11-02;2018-11-02;2018-10-31;2018-11-12;2018-11-05;2018-12-09,"Boko Haram attacks kill 12 in Nigeria;Suspected Boko Haram militants kill 15 in northeast Nigeria: residents;Boko Haram Attack Borno, Set Imam, Family Members, Others Ablaze

AU 	
Anthony Ogbonna;Boko Haram insurgents kill 13 in Borno;Again, Boko Haram Kills 15 in Borno IDP Camp, Communities

AU 	
Michael Olugbode;Again, Boko Haram Kills 15 in Borno IDP Camp, Communities

AU 	
Michael Olugbode;Eight Confirmed Killed As Boko Haram Attacks Borno IDP Camp

AU 	
Abdulkareem Haruna;Eight Killed, Women Kidnapped, Houses Burnt in Boko Haram Attack On IDP Camp - UN

AU 	
Abdulkareem Haruna;IBD015157;NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 03 November 2018;UN Urges Govt to Bolster Protection in Borno State IDP Camps

AU 	
Lisa Schlein;Volume 55 Number 11 November 1st–30th 2018",militia leader Babakura Kolo; residents; NEMA,1,Dalori IDP camp,Borno state,Jere lga,11.780306,13.224405,POINT (13.224405 11.780306),146547,Nigeria,475,Africa,1,1,10/31/2018,10/31/2018,0,0,2,0,2,2,2
269524,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,2,"""Vox Peccavi,2018-11-12,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 03 November 2018"";""Crisis Watch,2018-11-30,Cameroon  NOVEMBER 2018""",Vox Peccavi;Crisis Watch,2018-11-12;2018-11-30,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 03 November 2018;Cameroon  NOVEMBER 2018,Vox Peccavi; Crisis Watch,1,Igawa village,Far North region,Mayo-Sava department,11.13431,14.14165,POINT (14.141650 11.134310),145829,Cameroon,471,Africa,1,1,11/1/2018,11/1/2018,0,0,4,0,4,4,4
269525,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,2,"""Vox Peccavi,2018-11-12,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 03 November 2018"";""Crisis Watch,2018-11-30,Cameroon  NOVEMBER 2018""",Vox Peccavi;Crisis Watch,2018-11-12;2018-11-30,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 03 November 2018;Cameroon  NOVEMBER 2018,Vox Peccavi; Crisis Watch,2,Mbaljuel village,Far North region,Mayo-Sava department,11.00887,13.898188,POINT (13.898188 11.008870),145828,Cameroon,471,Africa,1,1,11/2/2018,11/2/2018,0,0,1,0,1,1,1
